b.bbl,b.address,comp-1,comp-2,comp-3,node,o.name
1008591310,39 EAST 29 STREET 25B NYC NY 10016,1.2519739e-06,-1.072854e-06,-2.0857747e-06,property,
1004780007,,1.7611475e-06,5.984331e-07,-2.6792975e-06,property,
1009431055,330 EAST 38 STREET 8D NYC NY 10016,1.1232605e-06,3.0363024e-06,9.953255e-07,property,
1009362162,343 EAST 30 STREET 12-G NYC NY 10016,1.174002e-06,4.1796657e-06,3.999373e-06,property,
1007540016,345 WEST 30 STREET  NYC NY 10001,1.0279034e-05,1.2122779e-05,1.6719112e-05,property,
1009441029,311 EAST 38 STREET 6D NYC NY 10016,1.3403339e-06,-1.4416685e-08,-1.9194965e-06,property,
1012070029,,5.4976927e-06,3.75735e-09,5.5839146e-06,property,
1009391058,303 EAST 33 STREET 6B NYC NY 10016,1.4985566e-06,1.218889e-06,-3.7879918e-06,property,
1009364022,330 EAST 33 STREET 2-H NYC NY 10016,1.9397993e-07,6.7450246e-06,8.478831e-06,property,
1009363147,300 EAST 33 STREET 11-G NYC NY 10016,1.283701e-06,2.1256174e-06,1.8356104e-08,property,
1009130025,249 EAST 32 STREET  NYC NY 10016,1.1858559e-06,1.7137893e-07,-1.1910923e-07,property,
1007791106,215 WEST 29 STREET 6 FL NYC NY 10001,1.3212597e-06,1.7920385e-07,-1.2946708e-06,property,
1008640035,10 PARK AVENUE  NYC NY 10016,1.1523425e-06,-8.524508e-07,-9.150287e-07,property,
1012710167,,2.04573e-06,6.9305447e-06,-5.560348e-07,property,
1009081022,200 EAST 28 STREET 4B NYC NY 10016,1.160182e-06,-5.645824e-07,-1.179561e-06,property,
1008300073,,9.628692e-07,9.409562e-07,-1.6459147e-06,property,
1009431985,308 EAST 38 STREET 18D NYC NY 10016,7.944361e-07,4.838066e-07,7.274598e-07,property,
1019170064,,1.2369885e-06,-1.5113199e-05,-6.6181207e-07,property,
1009691184,415 EAST 37 STREET 20F NYC NY 10016,1.1389583e-06,4.0970244e-06,5.465047e-07,property,
1005170009,,1.0197443e-06,1.9101792e-06,-6.329595e-07,property,
1007580082,,6.1483223e-07,3.583358e-06,-3.355123e-06,property,
1008601028,45 EAST 30 STREET 9B NYC NY 10016,1.7643416e-06,-2.1068777e-06,-9.4408483e-07,property,
1009363081,300 EAST 33 STREET 6-L NYC NY 10016,6.428095e-07,-3.7986257e-07,-1.1578333e-06,property,
1008840041,,1.401763e-06,-3.3228212e-06,7.319985e-07,property,
1013141120,235 EAST 40 STREET 14J NYC NY 10016,2.2260622e-06,9.130651e-06,4.6221203e-06,property,
1009362079,343 EAST 30 STREET 6-H NYC NY 10016,2.03126e-06,1.7292663e-05,-1.16684e-06,property,
1008901156,155 EAST 34 STREET 9O NYC NY 10016,1.075592e-06,5.3191525e-06,-1.17542385e-08,property,
1726140011,352 7 AVENUE  NYC NY 10001,1.1797184e-06,8.299261e-07,-8.266194e-07,property,
1008941713,155 EAST 38 STREET 3A NYC NY 10016,1.1543166e-06,-2.425912e-07,-1.4577506e-06,property,
1009351033,350 EAST 30 STREET 3F NYC NY 10016,1.1809445e-06,5.479603e-06,4.614064e-06,property,
1009431835,330 EAST 38 STREET 50NO NYC NY 10016,1.1669391e-06,7.941016e-07,7.1563977e-07,property,
1009431014,330 EAST 38 STREET 5N NYC NY 10016,1.6334244e-06,-1.4308557e-05,-5.651854e-06,property,
1008901281,155 EAST 34 STREET 16U NYC NY 10016,1.2378047e-06,1.1421325e-06,-8.4649287e-07,property,
1008691137,445 5 AVENUE 27A NYC NY 10016,1.7554053e-06,2.3198784e-06,-5.23835e-07,property,
1009364103,330 EAST 33 STREET 8-E NYC NY 10016,1.1551443e-06,1.8659289e-06,-3.6786733e-07,property,
1007741018,252 7 AVENUE 3M NYC NY 10001,1.3524027e-06,2.9007233e-06,-3.2165624e-07,property,
1009431062,330 EAST 38 STREET 8K NYC NY 10016,1.2463248e-06,7.198016e-06,-3.1506772e-07,property,
1008861001,111 EAST 30 STREET 1A NYC NY 10016,1.4727228e-06,7.2863286e-06,1.5437776e-06,property,
1007221059,420 WEST 25 STREET 7A NYC NY 10001,1.2449962e-06,1.025302e-06,8.7790784e-07,property,
1007570020,,1.3229169e-06,-4.2216093e-06,1.0730372e-07,property,
1008591252,39 EAST 29 STREET 12B NYC NY 10016,-5.7787736e-07,-9.3872615e-08,-7.3857814e-07,property,
1007781038,261 WEST 28 STREET 8C NYC NY 10001,-1.868915e-08,1.046278e-06,-1.6630067e-07,property,
1009361252,333 EAST 30 STREET 19-P NYC NY 10016,2.4300932e-06,2.4399717e-06,-7.0923255e-07,property,
1005440072,,1.5769634e-06,7.8755556e-07,1.0814057e-06,property,
1013260041,,1.1884119e-06,1.6609987e-06,2.0415976e-06,property,
1021770136,,2.577558e-06,7.6944826e-07,-5.3374393e-08,property,
1013141319,235 EAST 40 STREET 36F NYC NY 10016,2.4246976e-06,9.850783e-06,-2.1137498e-06,property,
1009351109,350 EAST 30 STREET 4W NYC NY 10016,1.3037617e-06,8.765535e-07,-5.3016052e-08,property,
1009431150,330 EAST 38 STREET 14N NYC NY 10016,1.1262091e-06,1.2132712e-06,-1.5219086e-07,property,
1006991221,540 WEST 28 STREET 4B NYC NY 10001,3.947731e-06,-9.816193e-07,9.042868e-07,property,
1008930079,120 EAST 38 STREET  NYC NY 10016,1.1317148e-06,4.8605953e-06,-2.2195995e-06,property,
1006961109,245 10 AVENUE 9(5W) NYC NY 10001,1.2134766e-06,2.753416e-06,1.1494346e-06,property,
1008580027,,1.5275077e-06,6.6272532e-06,-6.1829996e-06,property,
1008951041,104 EAST 40 STREET 601 NYC NY 10016,1.1985223e-06,1.7161888e-06,-1.1805498e-06,property,
1009391005,303 EAST 33 STREET 2C NYC NY 10016,-4.0690747e-07,2.139777e-06,-9.946621e-07,property,
1008861157,159 EAST 30 STREET PHB NYC NY 10016,8.3990864e-07,-5.7777254e-07,-7.431914e-06,property,
1009681198,630 1 AVENUE 17C NYC NY 10016,8.4851223e-07,1.7195114e-06,5.1174638e-08,property,
1009401107,333 EAST 34 STREET 8O NYC NY 10016,1.6183392e-06,-1.0520567e-06,2.9720675e-06,property,
1008881024,157 EAST 32 STREET 7A NYC NY 10016,1.2795284e-06,2.4600797e-06,1.5972651e-07,property,
1009121127,200 EAST 32 STREET 23A NYC NY 10016,1.179026e-06,-1.2151952e-06,-3.7228915e-07,property,
1008690058,274 MADISON AVENUE  NYC NY 10016,-1.8820468e-06,-2.7443025e-07,4.6765444e-06,property,
1007570020,321 WEST 33 STREET  NYC NY 10001,1.3280954e-06,2.6426248e-06,5.365231e-07,property,
1009121271,200 EAST 32 STREET 35E NYC NY 10016,6.0859605e-07,1.7014335e-06,2.283995e-06,property,
1009362135,343 EAST 30 STREET 10-H NYC NY 10016,1.2935067e-06,2.556205e-06,1.064286e-06,property,
1008621279,325 5 AVENUE S77 NYC NY 10016,-1.0146497e-06,3.562382e-06,1.2068552e-06,property,
1822050111,309 EAST 33 STREET  NYC NY 10016,1.0129248e-06,1.4292718e-06,-1.6143872e-06,property,
1009351102,350 EAST 30 STREET 3V NYC NY 10016,1.069125e-06,4.8121615e-07,-2.124625e-06,property,
1008790033,,4.88589e-07,4.175626e-06,2.560931e-07,property,
1015460008,,-3.6670673e-07,-1.5489954e-06,-3.9800315e-07,property,
1006750001,260 12 AVENUE  NYC NY 10001,1.1544877e-06,2.1545966e-06,-2.424029e-07,property,
1012410001,,1.3887019e-06,1.0897661e-06,-1.1880085e-06,property,
1008920052,154 EAST 37 STREET  NYC NY 10016,3.08799e-06,-1.2950416e-06,7.747377e-08,property,
1009441022,311 EAST 38 STREET 5C NYC NY 10016,9.2544747e-07,2.8285656e-06,6.585541e-07,property,
1007741280,252 7 AVENUE 14P NYC NY 10001,1.3540482e-06,1.14868335e-05,2.0416715e-05,property,
1008860081,110 EAST 31 STREET  NYC NY 10016,3.529524e-06,3.6674373e-06,-1.4064341e-07,property,
1008601024,45 EAST 30 STREET 8B NYC NY 10016,1.0068622e-06,6.9803804e-08,-6.1906655e-07,property,
1008620063,18 EAST 33 STREET  NYC NY 10016,1.2163292e-06,6.162947e-06,-4.017702e-06,property,
1010737501,,1.131094e-06,3.1499457e-07,-1.1314033e-06,property,
1008850026,,3.1329423e-06,-3.047804e-07,-1.1806559e-06,property,
1012600068,,8.835114e-07,5.299537e-07,-1.1301212e-06,property,
1008050001,,3.55421e-06,-2.5182484e-07,-7.804338e-07,property,
1013141010,235 EAST 40 STREET 2H NYC NY 10016,1.1932028e-06,8.166724e-07,-9.006975e-07,property,
1008310042,276 5 AVENUE  NYC NY 10001,1.2239115e-06,-3.6015194e-06,-2.3944956e-06,property,
1009401178,333 EAST 34 STREET 15A NYC NY 10016,1.2969209e-06,2.5930467e-06,1.8402663e-06,property,
1009364119,330 EAST 33 STREET 9-G NYC NY 10016,1.3124592e-06,3.7406953e-06,-1.424788e-06,property,
1009201109,250 EAST 40 STREET 21C NYC NY 10016,3.0905371e-06,2.590744e-06,1.5463586e-06,property,
1009121129,200 EAST 32 STREET 25A NYC NY 10016,1.1529379e-06,5.590052e-07,-5.8413804e-08,property,
1009441101,311 EAST 38 STREET 23A NYC NY 10016,1.5675109e-06,-5.7968746e-06,-1.0773231e-06,property,
1008820061,97 LEXINGTON AVENUE  NYC NY 10016,3.121526e-06,1.2917118e-07,6.890465e-07,property,
1009070004,365 3 AVENUE  NYC NY 10016,1.4541631e-06,5.655363e-07,7.588616e-07,property,
1008921010,150 EAST 37 STREET 2F NYC NY 10016,1.1587358e-06,1.2116772e-06,-6.701081e-07,property,
1004870006,,2.2646518e-06,-5.1864452e-05,-4.0054992e-06,property,
1008681544,425 5 AVENUE 22C NYC NY 10016,1.6237633e-06,1.7951738e-06,-1.4813276e-06,property,
1009361240,333 EAST 30 STREET 19-B NYC NY 10016,1.1003061e-06,2.518627e-06,-3.0195379e-06,property,
1008031071,315 7 AVENUE 17B NYC NY 10001,1.1633615e-06,2.4263832e-06,-6.328136e-07,property,
1007741212,252 7 AVENUE 10S NYC NY 10001,1.3647781e-06,9.381281e-06,8.292546e-06,property,
1009121193,200 EAST 32 STREET 23C NYC NY 10016,1.188163e-06,6.7858264e-07,-4.2372662e-08,property,
1013141197,235 EAST 40 STREET 22H NYC NY 10016,1.1391099e-06,8.4207966e-07,-8.4062174e-07,property,
1013141361,235 EAST 40 STREET 41C NYC NY 10016,9.4387457e-07,2.5324712e-06,-6.326827e-07,property,
1008591070,11 EAST 29 STREET 30A NYC NY 10016,8.4636326e-07,8.084215e-07,-1.7443888e-06,property,
1008821131,90 LEXINGTON AVENUE 7D NYC NY 10016,1.1780404e-06,-4.294887e-06,-7.281217e-06,property,
1008050001,341 7 AVENUE  NYC NY 10001,1.1210881e-06,-2.5853856e-07,-5.008872e-07,property,
1008590081,8 EAST 30 STREET  NYC NY 10016,2.662091e-07,-2.3322455e-06,-5.7447346e-07,property,
1009121167,200 EAST 32 STREET 30B NYC NY 10016,1.1891875e-06,-6.833195e-07,-1.8482664e-06,property,
1009621077,433 EAST 30 STREET HCC3S NYC NY 10016,2.0505789e-07,8.57411e-07,-1.2668718e-06,property,
1014660021,,-4.7293724e-07,-2.9734335e-07,3.9048196e-06,property,
1009361062,333 EAST 30 STREET 5-F NYC NY 10016,1.4520917e-06,4.851712e-07,2.2307759e-06,property,
1009181003,240 EAST 38 STREET A01 NYC NY 10016,-1.9757397e-06,8.688215e-07,5.0003173e-06,property,
1015060162,,1.0643604e-06,2.280728e-06,1.8119417e-06,property,
1015169007,,1.6145152e-06,-3.1360034e-07,5.358851e-07,property,
1008571118,76 MADISON AVENUE 7A NYC NY 10016,1.3945682e-06,1.2031038e-06,-2.8465456e-07,property,
1015110012,,1.2937397e-06,2.1714322e-06,2.386047e-06,property,
1009691398,415 EAST 37 STREET 42A NYC NY 10016,1.2461926e-06,2.7754104e-06,-1.4421103e-06,property,
1008930032,147 EAST 37 STREET  NYC NY 10016,1.9761833e-06,2.3678242e-06,-4.648937e-07,property,
1006991230,540 WEST 28 STREET 5B NYC NY 10001,9.011376e-07,1.3230833e-06,-2.4565557e-07,property,
1007450043,,1.0695491e-06,7.3043566e-06,-1.637188e-07,property,
1008630051,58 EAST 34 STREET  NYC NY 10016,7.6864444e-07,1.744803e-06,-7.018997e-08,property,
1008942015,325 LEXINGTON AVENUE 6A NYC NY 10016,5.3987224e-06,1.7284493e-06,-9.3543616e-07,property,
1009120011,,9.799707e-07,2.1563421e-06,-1.0104227e-06,property,
1009080047,208 EAST 28 STREET 2J NYC NY 10016,1.5856978e-06,9.538834e-07,7.9083725e-07,property,
1009401128,333 EAST 34 STREET 10G NYC NY 10016,2.9758326e-06,-4.650076e-08,3.84519e-07,property,
1007741275,252 7 AVENUE 14K NYC NY 10001,9.627669e-06,9.427686e-06,1.5589876e-05,property,
1004360012,,1.4565777e-06,2.364031e-06,8.479623e-07,property,
1009167501,,1.3165076e-06,3.7581294e-06,-2.3336188e-06,property,
1013141190,235 EAST 40 STREET 22A NYC NY 10016,1.1768315e-06,-2.3641787e-06,-1.0999536e-06,property,
1004220057,,7.2749367e-07,2.9272383e-07,-3.1222087e-06,property,
1008650007,7 EAST 35 STREET  NYC NY 10016,1.1292293e-06,5.850124e-07,-4.6619977e-07,property,
1008030051,118 WEST 28 STREET  NYC NY 10001,1.4496087e-06,4.080161e-06,7.8064375e-07,property,
1009441006,311 EAST 38 STREET 2E NYC NY 10016,9.537529e-07,-5.8426957e-07,-8.180439e-07,property,
1009431484,330 EAST 38 STREET 34P NYC NY 10016,1.6473928e-06,1.30715935e-05,-3.2777054e-06,property,
1008661227,11 EAST 36 STREET 601 NYC NY 10016,1.3182533e-06,1.199123e-07,4.544363e-07,property,
1019370036,,1.6030783e-06,1.0605806e-06,-2.2736795e-06,property,
1008591076,11 EAST 29 STREET 32A NYC NY 10016,1.131566e-06,-3.5735156e-06,-7.991371e-07,property,
1009431391,330 EAST 38 STREET 29E NYC NY 10016,5.5748313e-07,1.6241187e-05,5.193049e-06,property,
1004520013,,1.3528387e-06,-1.520759e-06,-9.446521e-06,property,
1008940401,77 PARK AVENUE 4A NYC NY 10016,1.7920502e-06,-3.405015e-06,4.596895e-06,property,
1004750005,,1.3065974e-06,4.784349e-07,-6.8364193e-07,property,
1008350009,49 WEST 33 STREET  NYC NY 10001,1.2499484e-06,1.632702e-06,7.3315346e-07,property,
1726130011,21 EAST 27 STREET  NYC NY 10016,1.071813e-06,7.185615e-07,-1.1626428e-06,property,
1009431224,330 EAST 38 STREET 19E NYC NY 10016,1.0380874e-06,4.024826e-06,-2.5122818e-06,property,
1021540096,,4.2441758e-07,-7.779737e-07,3.5605976e-07,property,
1008681427,80 PARK AVENUE PHJ NYC NY 10016,9.806782e-07,3.4334412e-06,7.7340366e-07,property,
1009691120,415 EAST 37 STREET 15C NYC NY 10016,8.7404163e-07,1.0176358e-06,-2.0742252e-07,property,
1008691116,445 5 AVENUE 24C NYC NY 10016,1.3251724e-06,1.6770315e-06,5.6935833e-06,property,
1009431463,330 EAST 38 STREET 33K NYC NY 10016,1.2062185e-06,-9.749895e-06,-1.1206778e-06,property,
1008681033,35 EAST 38 STREET 4E NYC NY 10016,1.2474869e-06,1.1359436e-06,-5.63084e-07,property,
1007741138,252 7 AVENUE 8C NYC NY 10001,1.065946e-06,-6.839797e-06,-2.074051e-07,property,
1008621370,325 5 AVENUE 17A NYC NY 10016,9.367443e-07,-5.868965e-07,-6.14019e-07,property,
1007791012,252 WEST 30 STREET 7A NYC NY 10001,1.3116463e-06,-1.4773018e-06,7.081074e-06,property,
1008900011,115 EAST 34 STREET  NYC NY 10016,1.02775e-06,-5.2904284e-08,-1.7011206e-07,property,
1008320006,,1.1165749e-06,4.0917585e-06,-1.5898729e-06,property,
1009681199,630 1 AVENUE 17D NYC NY 10016,1.7002244e-06,-7.2544663e-06,1.3135245e-06,property,
1008637501,45 EAST 33 STREET  NYC NY 10016,1.1585939e-06,7.9981845e-07,-4.3168086e-07,property,
1008901118,155 EAST 34 STREET 7R NYC NY 10016,1.1854332e-06,1.10414e-06,-2.2145032e-06,property,
1008901044,155 EAST 34 STREET 4B NYC NY 10016,9.3483993e-07,1.5879592e-06,-3.804995e-06,property,
1008280064,,1.4188979e-06,-2.7146189e-06,-1.0926927e-06,property,
1008040054,,1.5592132e-06,5.096753e-06,-6.643241e-07,property,
1008331101,9 WEST 31 STREET LOWER NYC NY 10001,1.0536921e-06,-1.772139e-07,-5.3532546e-07,property,
1009431560,330 EAST 38 STREET 39H NYC NY 10016,-2.9106723e-06,-3.7404566e-06,2.760822e-06,property,
1008011011,137 WEST 25 STREET COM9 NYC NY 10001,2.5527331e-06,4.271129e-06,2.2782995e-06,property,
1009691397,415 EAST 37 STREET 41N NYC NY 10016,1.1162198e-06,3.7850705e-06,2.1556514e-06,property,
1008600071,,1.3825756e-06,3.6528445e-06,-1.8350752e-07,property,
1008877501,107 EAST 31 STREET  NYC NY 10016,1.2881644e-06,1.0452068e-06,-1.7903294e-06,property,
1009451003,300 EAST 40 STREET RES NYC NY 10016,1.8798225e-06,3.5046592e-06,9.2294755e-07,property,
1009621010,433 EAST 30 STREET IRM6H NYC NY 10016,1.3843116e-06,5.208216e-06,-4.544661e-07,property,
1009391125,303 EAST 33 STREET PHB NYC NY 10016,8.6662567e-07,1.357924e-06,6.9864757e-07,property,
1007531114,308 WEST 30 STREET 3D NYC NY 10001,1.1776947e-06,1.802523e-06,2.917074e-07,property,
1009431161,330 EAST 38 STREET 15H NYC NY 10016,1.2792619e-06,1.8852218e-06,-1.1681958e-06,property,
1009362045,343 EAST 30 STREET 4-B NYC NY 10016,1.3011866e-06,-2.4908024e-07,-2.5454865e-06,property,
1008631139,172 MADISON AVENUE 16C NYC NY 10016,1.6023728e-06,3.1644001e-06,1.2126236e-06,property,
1013141042,235 EAST 40 STREET 6A NYC NY 10016,1.031332e-06,3.615349e-06,6.6229427e-07,property,
1009151284,225 EAST 34 STREET 16E NYC NY 10016,1.1777078e-06,-5.68171e-07,-1.413327e-07,property,
1008850082,112 EAST 30 STREET  NYC NY 10016,2.04931e-06,2.215821e-06,1.4517732e-06,property,
1019090040,,1.5152957e-06,-4.106404e-06,-3.7480636e-06,property,
1008901005,155 EAST 34 STREET STRE NYC NY 10016,9.627661e-07,3.443486e-06,7.699862e-06,property,
1007220072,460 WEST 25 STREET  NYC NY 10001,1.2097543e-06,3.9503357e-06,-6.104001e-07,property,
1006961120,245 10 AVENUE 20PHW NYC NY 10001,6.48226e-07,1.5611474e-07,-2.5272402e-07,property,
1009691318,415 EAST 37 STREET 33A NYC NY 10016,9.614873e-07,2.9318056e-07,-5.8190005e-07,property,
1008591289,39 EAST 29 STREET 20A NYC NY 10016,1.397289e-06,6.0305695e-07,2.7908175e-07,property,
1008591280,39 EAST 29 STREET 17E NYC NY 10016,8.555211e-07,2.9214868e-06,-4.4202338e-07,property,
1009110057,,1.098172e-06,-1.445494e-05,2.3415456e-07,property,
1009363163,300 EAST 33 STREET 12-J NYC NY 10016,1.3986778e-06,-1.680373e-06,1.2690671e-06,property,
1008001012,245 7 AVENUE 5B NYC NY 10001,7.4583e-07,2.510209e-06,2.802273e-07,property,
1009101031,250 EAST 30 STREET 7A NYC NY 10016,1.1186129e-06,-0.00020647461,-6.4814094e-06,property,
1008691181,445 5 AVENUE 32H NYC NY 10016,1.1811677e-06,-4.0732394e-07,-2.825467e-07,property,
1008580049,,2.3017556e-06,9.6247495e-06,9.1887443e-07,property,
1008621021,161 MADISON AVENUE 21 NYC NY 10016,7.7271307e-07,1.8406291e-07,-8.661035e-07,property,
1009431023,330 EAST 38 STREET 6F NYC NY 10016,1.0438604e-06,1.7352797e-06,-5.5002083e-06,property,
1008021013,144 WEST 27 STREET 11SW NYC NY 10001,1.3160083e-06,4.7364306e-06,1.8622634e-06,property,
1009400033,603 1 AVENUE  NYC NY 10016,1.6623818e-06,6.46893e-07,-1.8779916e-06,property,
1009681290,630 1 AVENUE 22R NYC NY 10016,1.2950799e-06,1.41832e-06,4.2173588e-06,property,
1008901070,155 EAST 34 STREET 5H NYC NY 10016,5.116821e-07,7.3071027e-07,-1.760663e-07,property,
1008000057,130 WEST 25 STREET  NYC NY 10001,1.2160976e-06,-3.1296267e-06,-1.1385457e-06,property,
1008591223,39 EAST 29 STREET 6C NYC NY 10016,1.4796742e-06,1.8818932e-07,-1.8404013e-06,property,
1007001018,522 WEST 29 STREET 5B NYC NY 10001,3.8971643e-06,9.7686425e-06,2.1988362e-06,property,
1007231023,263 9 AVENUE 5C NYC NY 10001,1.1111691e-06,2.7589858e-06,2.9494737e-07,property,
1008910009,111 EAST 35 STREET  NYC NY 10016,1.3264498e-06,7.7184836e-07,-3.4850614e-06,property,
1009171034,201 EAST 36 STREET 6F NYC NY 10016,1.5036736e-06,-2.004992e-06,-8.244428e-06,property,
1008861256,127 EAST 30 STREET 15A NYC NY 10016,6.7856655e-07,-4.6636737e-06,2.4055503e-06,property,
1007780070,,1.1725783e-06,7.095307e-07,2.16954e-06,property,
1007700035,,4.3039194e-08,3.9777683e-06,-1.1917787e-06,property,
1009171022,201 EAST 36 STREET 5A NYC NY 10016,1.0765881e-06,1.3028675e-06,-1.2789455e-06,property,
1009151202,225 EAST 34 STREET 2A NYC NY 10016,2.0449947e-06,3.7452178e-06,3.157027e-06,property,
1009121188,200 EAST 32 STREET 18C NYC NY 10016,1.6418724e-06,6.450653e-06,9.94179e-06,property,
1009431428,330 EAST 38 STREET 31H NYC NY 10016,1.2217898e-06,7.521966e-06,-5.744894e-07,property,
1008571121,76 MADISON AVENUE 8A NYC NY 10016,1.0766278e-06,8.982333e-07,-2.0250827e-06,property,
1009431270,330 EAST 38 STREET 22B NYC NY 10016,1.0964085e-06,3.0147116e-06,-1.3759771e-06,property,
1009681141,630 1 AVENUE 12K NYC NY 10016,9.494964e-07,-2.7515173e-07,-5.2258355e-07,property,
1008390060,,1.2617663e-06,-7.9473887e-07,-8.938294e-07,property,
1008960024,,1.0249998e-06,4.903153e-07,-6.2553977e-07,property,
1009201150,250 EAST 40 STREET 28B NYC NY 10016,1.532907e-06,6.5182553e-06,-6.31028e-07,property,
1009151304,225 EAST 34 STREET 16F NYC NY 10016,4.1800686e-06,-4.6847342e-07,-1.4643687e-06,property,
1013141183,235 EAST 40 STREET 21C NYC NY 10016,1.1669214e-06,5.3230888e-06,-1.3018764e-06,property,
1008031208,145 WEST 27 STREET 5E NYC NY 10001,8.6958676e-07,-8.927761e-07,-1.5371904e-06,property,
1007531113,308 WEST 30 STREET 3C NYC NY 10001,1.2735637e-06,-9.673272e-07,-1.1114158e-06,property,
1006991226,540 WEST 28 STREET 4G NYC NY 10001,5.260506e-07,2.7432372e-06,9.47498e-07,property,
1008020079,,1.6961169e-06,2.9443022e-06,7.483947e-06,property,
1009362261,343 EAST 30 STREET 20-H NYC NY 10016,2.8440777e-06,-1.8216668e-05,1.9098393e-06,property,
1726160001,104 EAST 40 STREET  NYC NY 10016,1.1894958e-06,2.508738e-06,-4.329458e-07,property,
1009362154,343 EAST 30 STREET 11-N NYC NY 10016,1.2796717e-06,-3.707172e-06,-4.93785e-06,property,
1008941705,155 EAST 38 STREET 2B NYC NY 10016,1.2882327e-06,-1.1272707e-05,-1.8549943e-06,property,
1009431654,330 EAST 38 STREET 45D NYC NY 10016,7.636896e-08,-1.3502788e-06,3.8259824e-07,property,
1021680001,,1.1024964e-06,3.6599326e-07,-5.921764e-07,property,
1009691097,415 EAST 37 STREET 12F NYC NY 10016,8.687301e-07,-1.9697914e-06,-8.0489133e-07,property,
1008681634,425 5 AVENUE 48B NYC NY 10016,-4.223173e-06,-4.7400755e-07,2.1971798e-06,property,
1007741332,252 7 AVENUE 17M NYC NY 10001,1.1014026e-06,-2.417127e-06,-4.9932504e-07,property,
1008920048,,1.9095555e-06,4.2164282e-07,-4.702277e-06,property,
1009691135,415 EAST 37 STREET 16E NYC NY 10016,1.1532618e-06,1.7150476e-06,8.707808e-07,property,
1009201021,250 EAST 40 STREET 5E NYC NY 10016,2.67705e-06,-1.6211118e-06,-2.6651773e-07,property,
1009431698,330 EAST 38 STREET 48C NYC NY 10016,1.5764622e-06,9.093486e-06,-2.1676851e-06,property,
1008200033,,1.3799925e-06,5.623773e-07,-7.232136e-07,property,
1009111012,248 EAST 31 STREET 4B NYC NY 10016,7.9634003e-07,1.2470476e-06,-5.49267e-07,property,
1008681367,80 PARK AVENUE 14K NYC NY 10016,1.3724916e-06,6.4140556e-07,-6.8879297e-07,property,
1009401074,333 EAST 34 STREET 6H NYC NY 10016,1.949108e-06,2.7274023e-06,2.6827354e-06,property,
1008830083,114 EAST 28 STREET  NYC NY 10016,1.0087417e-06,1.0772152e-06,-9.1858e-07,property,
1008030065,146 WEST 28 STREET  NYC NY 10001,1.3349546e-06,5.7864363e-06,4.543378e-08,property,
1010410060,,1.0038419e-06,1.0108898e-06,7.890402e-08,property,
1009364141,330 EAST 33 STREET 11-A NYC NY 10016,1.1560545e-06,1.7868896e-07,-1.2847643e-06,property,
1009362210,343 EAST 30 STREET 16-N NYC NY 10016,1.3167454e-06,-9.819212e-07,7.4394427e-07,property,
1011520017,,1.6140777e-06,-1.7323775e-06,-7.555065e-06,property,
1014260025,,8.3564186e-07,-1.6145868e-06,-2.0224597e-06,property,
1008942102,325 LEXINGTON AVENUE 25C NYC NY 10016,1.2400252e-06,2.7790043e-06,-3.5494904e-07,property,
1009120019,233 EAST 31 STREET  NYC NY 10016,-3.2284865e-06,3.4934458e-06,4.1783564e-06,property,
1008051058,130 WEST 30 STREET STRG9 NYC NY 10001,-2.1733649e-07,1.203978e-06,2.4420738e-06,property,
1009691274,415 EAST 37 STREET 28J NYC NY 10016,1.0573646e-06,-8.576359e-07,2.1591195e-06,property,
1009431247,330 EAST 38 STREET 20K NYC NY 10016,1.9548543e-06,6.5561208e-06,1.5520781e-06,property,
1008821241,88 LEXINGTON AVENUE 901 NYC NY 10016,-7.582967e-07,6.1397586e-06,1.3599503e-06,property,
1009151375,225 EAST 34 STREET 12J NYC NY 10016,4.9828907e-07,5.352024e-07,-6.3267345e-07,property,
1726140011,408 WEST 34 STREET  NYC NY 10001,1.6332958e-06,1.7373518e-06,-2.5064996e-06,property,
1008901130,155 EAST 34 STREET 8H NYC NY 10016,1.1743808e-06,9.78325e-07,-7.831527e-07,property,
1008571034,241 5 AVENUE 13C NYC NY 10016,-2.2236145e-07,1.23316195e-05,5.451529e-06,property,
1008861115,159 EAST 30 STREET 5D NYC NY 10016,1.2739326e-06,6.016089e-07,-7.964455e-07,property,
1008901208,155 EAST 34 STREET 12F NYC NY 10016,1.2361709e-06,-4.0390537e-06,-1.1005852e-06,property,
1008571122,76 MADISON AVENUE 8B NYC NY 10016,1.1784236e-06,4.8965708e-06,3.3375316e-06,property,
1007840008,261 WEST 34 STREET  NYC NY 10001,1.2611944e-06,8.820037e-07,-1.3573756e-06,property,
1009362072,343 EAST 30 STREET 6-A NYC NY 10016,1.1049603e-06,1.5867378e-06,1.3852369e-06,property,
1009351026,350 EAST 30 STREET 2E NYC NY 10016,1.0069652e-06,1.4653992e-06,-1.4134788e-06,property,
1021390316,,1.3909323e-06,3.5942328e-06,-1.0198758e-06,property,
1008091057,131 WEST 33 STREET 10A NYC NY 10001,1.2374212e-06,1.6326314e-06,-4.461185e-06,property,
1013141312,235 EAST 40 STREET 35H NYC NY 10016,1.7872235e-06,1.0744952e-06,5.151431e-07,property,
1008631105,172 MADISON AVENUE 4B NYC NY 10016,1.3133217e-06,-2.3239584e-06,-4.971293e-07,property,
1008661097,30 EAST 37 STREET 12D NYC NY 10016,1.2294327e-06,5.720898e-06,-9.512319e-07,property,
